ulid,flight_id,path_id,position,altitude,speed,datetime,meta,created_at,updated_at
01h2vz6xm4ab4r6t05g8yhdcdn,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x00000000010100000079531B0B51325C40874F5A695D1F1DC0,50.448979597301,15,2023-06-14 03:31:30,"{""lla"": {""alt"": 50.448979597301225, ""lat"": -7.280629774224415, ""lng"": 112.78619649570864}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 56.81818178974144, ""coordinate"": {""x"": -868.6660761973852, ""y"": -527.7096359883949, ""z"": 50.448979597301225}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm4q8d15ggm19thh6nb,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000000F4E1721CA325C40E047E82CEC1F1DC0,53.715355807634,15,2023-06-14 03:33:11,"{""lla"": {""alt"": 53.715355807634424, ""lat"": -7.28117437522634, ""lng"": 112.7935869910768}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 87.73964134928038, ""coordinate"": {""x"": -53.49635816080773, ""y"": -588.267276889743, ""z"": 53.715355807634424}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm58qx7w6dx1hmpfy7d,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000B3BAB89AC9325C408B0E7B61F11F1DC0,53.808988766518,15,2023-06-14 03:33:12,"{""lla"": {""alt"": 53.80898876651837, ""lat"": -7.281194232116527, ""lng"": 112.7935549549098}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 88.1261595931098, ""coordinate"": {""x"": -57.02993905247548, ""y"": -590.4752918924017, ""z"": 53.80898876651837}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm5t88b6zg61j3zypt8,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x000000000101000000923C357F50325C406120EB05621F1DC0,50.40646259059,15,2023-06-14 03:31:31,"{""lla"": {""alt"": 50.406462590589584, ""lat"": -7.280647366023982, ""lng"": 112.78616314124427}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 57.269119740453675, ""coordinate"": {""x"": -872.3450649450137, ""y"": -529.665778652095, ""z"": 50.406462590589584}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm6cbd03010grrtra33,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x00000000010100000058275A14C9325C4035D50D96F61F1DC0,53.902621725402,15,2023-06-14 03:33:13,"{""lla"": {""alt"": 53.90262172540231, ""lat"": -7.281214089006715, ""lng"": 112.79352291874278}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 88.51267783693923, ""coordinate"": {""x"": -60.56351994414322, ""y"": -592.6833069906761, ""z"": 53.90262172540231}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm6wtfmj357p32mf99n,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x0000000001010000006B284FF34F325C40CCF07BA2661F1DC0,50.363945583878,15,2023-06-14 03:31:32,"{""lla"": {""alt"": 50.363945583877936, ""lat"": -7.280664957823548, ""lng"": 112.78612978677992}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 57.720057691165906, ""coordinate"": {""x"": -876.0240536944898, ""y"": -531.6219213935119, ""z"": 50.363945583877936}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm77j8h06q1q9kdtr9p,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000BD96FB8DC8325C40DF9BA0CAFB1F1DC0,53.996254684286,15,2023-06-14 03:33:14,"{""lla"": {""alt"": 53.99625468428626, ""lat"": -7.281233945896902, ""lng"": 112.79349088257578}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 88.89919608076866, ""coordinate"": {""x"": -64.09710083765862, ""y"": -594.8913221884925, ""z"": 53.99625468428626}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm7ds3140gz92dfxzmx,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x000000000101000000441469674F325C40A6C10C3F6B1F1DC0,50.321428577166,15,2023-06-14 03:31:33,"{""lla"": {""alt"": 50.32142857716629, ""lat"": -7.280682549623116, ""lng"": 112.78609643231556}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 58.17099564187814, ""coordinate"": {""x"": -879.703042443966, ""y"": -533.5780642128764, ""z"": 50.32142857716629}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm8435gcbmt4pypjwk9,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x00000000010100000062039D07C8325C408A6233FF00201DC0,54.08988764317,15,2023-06-14 03:33:15,"{""lla"": {""alt"": 54.0898876431702, ""lat"": -7.281253802787091, ""lng"": 112.79345884640875}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 89.2857143245981, ""coordinate"": {""x"": -67.63068173117401, ""y"": -597.099337482964, ""z"": 54.0898876431702}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm8kaw87asps146jqbk,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x0000000001010000005EFD82DB4E325C4081929DDB6F1F1DC0,50.278911570455,15,2023-06-14 03:31:34,"{""lla"": {""alt"": 50.278911570454646, ""lat"": -7.280700141422682, ""lng"": 112.7860630778512}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 58.621933592590366, ""coordinate"": {""x"": -883.3820311915944, ""y"": -535.5342071070705, ""z"": 50.278911570454646}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm9113xkj53xd4n0pbs,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x00000000010100000007703E81C7325C403429C63306201DC0,54.183520602054,15,2023-06-14 03:33:16,"{""lla"": {""alt"": 54.18352060205415, ""lat"": -7.281273659677278, ""lng"": 112.79342681024175}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 89.67223256842752, ""coordinate"": {""x"": -71.16426262653704, ""y"": -599.3073528758226, ""z"": 54.18352060205415}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xm9fx32912ydfry84rq,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x00000000010100000037E99C4F4E325C40EC622E78741F1DC0,50.236394563743,15,2023-06-14 03:31:35,"{""lla"": {""alt"": 50.236394563743, ""lat"": -7.280717733222249, ""lng"": 112.78602972338686}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 59.07287154330261, ""coordinate"": {""x"": -887.0610199392229, ""y"": -537.490350078173, ""z"": 50.236394563743}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xma6972058c2c8cm35f,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x00000000010100000050D2B6C34D325C40C633BF14791F1DC0,50.193877557031,15,2023-06-14 03:31:36,"{""lla"": {""alt"": 50.19387755703135, ""lat"": -7.280735325021816, ""lng"": 112.7859963689225}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 59.52380949401485, ""coordinate"": {""x"": -890.7400086868513, ""y"": -539.4464931273385, ""z"": 50.19387755703135}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmar3rzrx9dj6dt00x3,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000ABDCDFFAC6325C40DEEF58680B201DC0,54.277153560938,15,2023-06-14 03:33:17,"{""lla"": {""alt"": 54.277153560938096, ""lat"": -7.281293516567465, ""lng"": 112.79339477407476}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 90.05875081225695, ""coordinate"": {""x"": -74.69784352005243, ""y"": -601.5153683661446, ""z"": 54.277153560938096}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmc6ppr6denqnza1bc5,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000104C8174C6325C4089B6EB9C10201DC0,54.370786519822,15,2023-06-14 03:33:18,"{""lla"": {""alt"": 54.37078651982204, ""lat"": -7.281313373457653, ""lng"": 112.79336273790774}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 90.4452690560864, ""coordinate"": {""x"": -78.23142441172018, ""y"": -603.723383956124, ""z"": 54.37078651982204}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmcpnqd3rmwb8ej49d9,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x00000000010100000029BED0374D325C40A10450B17D1F1DC0,50.15136055032,15,2023-06-14 03:31:37,"{""lla"": {""alt"": 50.15136055031971, ""lat"": -7.280752916821383, ""lng"": 112.78596301445816}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 59.97474744472707, ""coordinate"": {""x"": -894.4189974344797, ""y"": -541.4026362511028, ""z"": 50.15136055031971}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmdeekra0k6q2dmvgms,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000B5B822EEC5325C40C27C7ED115201DC0,54.464419478706,15,2023-06-14 03:33:19,"{""lla"": {""alt"": 54.464419478705985, ""lat"": -7.28133323034784, ""lng"": 112.79333070174074}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 90.83178729991582, ""coordinate"": {""x"": -81.76500530523558, ""y"": -605.9313996407955, ""z"": 54.464419478705985}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmdjvt00e1kh71mvf96,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x00000000010100000043A7EAAB4C325C407CD5E04D821F1DC0,50.108843543608,15,2023-06-14 03:31:38,"{""lla"": {""alt"": 50.10884354360806, ""lat"": -7.28077050862095, ""lng"": 112.7859296599938}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 60.42568539543931, ""coordinate"": {""x"": -898.0979861839559, ""y"": -543.3587794528147, ""z"": 50.10884354360806}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xme0gs3sgq2prsa1rmv,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000005A25C467C5325C406D4311061B201DC0,54.55805243759,15,2023-06-14 03:33:20,"{""lla"": {""alt"": 54.55805243758993, ""lat"": -7.2813530872380285, ""lng"": 112.79329866557372}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 91.21830554374525, ""coordinate"": {""x"": -85.29858619875097, ""y"": -608.1394154250088, ""z"": 54.55805243758993}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmebn0kjvf33cd71vwt,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x0000000001010000001C9304204C325C40E6A571EA861F1DC0,50.066326536896,15,2023-06-14 03:31:39,"{""lla"": {""alt"": 50.06632653689641, ""lat"": -7.280788100420517, ""lng"": 112.78589630552943}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 60.87662334615155, ""coordinate"": {""x"": -901.776974933432, ""y"": -545.314922733167, ""z"": 50.06632653689641}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmf4mh0ade11afgytcb,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnjjk0qsfgvx6b03bwr,0x000000000101000000F57E1E944B325C40C17602878B1F1DC0,50.023809530185,15,2023-06-14 03:31:40,"{""lla"": {""alt"": 50.02380953018477, ""lat"": -7.280805692220084, ""lng"": 112.78586295106508}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 61.32756129686378, ""coordinate"": {""x"": -905.4559636810604, ""y"": -547.2710660882335, ""z"": 50.02380953018477}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmfrdtcgkz2b6gptzcx,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000BE9465E1C4325C40170AA43A20201DC0,54.651685396474,15,2023-06-14 03:33:21,"{""lla"": {""alt"": 54.65168539647388, ""lat"": -7.281372944128216, ""lng"": 112.79326662940672}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 91.60482378757466, ""coordinate"": {""x"": -88.83216709226636, ""y"": -610.3474313057616, ""z"": 54.65168539647388}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmg86h1fe814t4mh5a0,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000003999C6454B325C40E567201C8E1F1DC0,50,15,2023-06-14 03:31:41,"{""lla"": {""alt"": 50, ""lat"": -7.2808155436305, ""lng"": 112.78584427256}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 61.778499247576015, ""coordinate"": {""x"": -907.5161979372044, ""y"": -548.3665066954808, ""z"": 50}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmgkmw8bttmprashr9z,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000006301075BC4325C40C2D0366F25201DC0,54.745318355358,15,2023-06-14 03:33:22,"{""lla"": {""alt"": 54.745318355357824, ""lat"": -7.281392801018403, ""lng"": 112.79323459323972}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 91.9913420314041, ""coordinate"": {""x"": -92.3657479876294, ""y"": -612.5554472868648, ""z"": 54.745318355357824}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmhbhyd926dc6gse1kh,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000086EA8D4C3325C406C97C9A32A201DC0,54.838951314242,15,2023-06-14 03:33:23,"{""lla"": {""alt"": 54.83895131424177, ""lat"": -7.281412657908591, ""lng"": 112.79320255707272}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 92.37786027523352, ""coordinate"": {""x"": -95.89932887929714, ""y"": -614.7634633628909, ""z"": 54.83895131424177}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmhzxcp8q5pn0ns56st,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x00000000010100000045EE8EBC4A325C4041ECC832891F1DC0,50.571895426271,15,2023-06-14 03:31:42,"{""lla"": {""alt"": 50.57189542627112, ""lat"": -7.280796807778697, ""lng"": 112.78581155736956}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 62.22943719828824, ""coordinate"": {""x"": -911.124674937154, ""y"": -546.2831489008441, ""z"": 50.57189542627112}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmj6fx33651aczg0jvc,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000006CDD494EC3325C40165E5CD82F201DC0,54.932584273126,15,2023-06-14 03:33:24,"{""lla"": {""alt"": 54.93258427312571, ""lat"": -7.281432514798778, ""lng"": 112.7931705209057}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 92.76437851906294, ""coordinate"": {""x"": -99.4329097746602, ""y"": -616.9714795367267, ""z"": 54.93258427312571}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmj6tbk4ft4d1psyp24,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x000000000101000000514357334A325C409C707149841F1DC0,51.143790852542,15,2023-06-14 03:31:43,"{""lla"": {""alt"": 51.14379085254223, ""lat"": -7.280778071926893, ""lng"": 112.78577884217913}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 62.68037514900048, ""coordinate"": {""x"": -914.7331519389512, ""y"": -544.1997911920074, ""z"": 51.14379085254223}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmkph9nzbdhfecxjaf2,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000114AEBC7C2325C40C124EF0C35201DC0,55.02621723201,15,2023-06-14 03:33:25,"{""lla"": {""alt"": 55.02621723200966, ""lat"": -7.281452371688966, ""lng"": 112.7931384847387}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 93.1508967628924, ""coordinate"": {""x"": -102.96649066817558, ""y"": -619.17949581022, ""z"": 55.02621723200966}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmkvsb4t96x21ayrg6f,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000005E981FAA49325C40F8F419607F1F1DC0,51.715686278813,15,2023-06-14 03:31:44,"{""lla"": {""alt"": 51.71568627881335, ""lat"": -7.280759336075089, ""lng"": 112.78574612698868}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 63.13131309971271, ""coordinate"": {""x"": -918.341628942596, ""y"": -542.1164335700103, ""z"": 51.71568627881335}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmmxrmfphyza5knj5tk,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000006AEDE72049325C405479C2767A1F1DC0,52.287581705084,15,2023-06-14 03:31:45,"{""lla"": {""alt"": 52.28758170508447, ""lat"": -7.280740600223286, ""lng"": 112.78571341179824}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 63.582251050424944, ""coordinate"": {""x"": -921.9501059443932, ""y"": -540.0330760362382, ""z"": 52.28758170508447}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmnkd03p9b3yppx3sjr,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000007642B09748325C40B0FD6A8D751F1DC0,52.859477131356,15,2023-06-14 03:31:46,"{""lla"": {""alt"": 52.85947713135559, ""lat"": -7.280721864371483, ""lng"": 112.7856806966078}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 64.03318900113717, ""coordinate"": {""x"": -925.5585829461904, ""y"": -537.9497185882661, ""z"": 52.85947713135559}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmnw8k9brdzs9bfb5aw,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000B6B68C41C2325C406BEB81413A201DC0,55.119850190894,15,2023-06-14 03:33:26,"{""lla"": {""alt"": 55.1198501908936, ""lat"": -7.281472228579154, ""lng"": 112.79310644857168}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 93.53741500672182, ""coordinate"": {""x"": -106.50007155984332, ""y"": -621.3875121816386, ""z"": 55.1198501908936}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmp30gmknj5dw3r1n7h,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000008297780E48325C400B8213A4701F1DC0,53.431372557627,15,2023-06-14 03:31:47,"{""lla"": {""alt"": 53.4313725576267, ""lat"": -7.280703128519679, ""lng"": 112.78564798141736}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 64.4841269518494, ""coordinate"": {""x"": -929.1670599461398, ""y"": -535.8663612271336, ""z"": 53.4313725576267}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmp7ts2vvhxxx1ep7wz,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000005B232EBBC1325C40A5B114763F201DC0,55.213483149778,15,2023-06-14 03:33:27,"{""lla"": {""alt"": 55.21348314977755, ""lat"": -7.281492085469341, ""lng"": 112.79307441240468}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 93.92393325055124, ""coordinate"": {""x"": -110.03365245520637, ""y"": -623.5955286495968, ""z"": 55.21348314977755}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmq6zyjg7f0s0zgn72p,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000BF92CF34C1325C404F78A7AA44201DC0,55.307116108661,15,2023-06-14 03:33:28,"{""lla"": {""alt"": 55.307116108661496, ""lat"": -7.281511942359529, ""lng"": 112.79304237623768}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 94.31045149438069, ""coordinate"": {""x"": -113.5672333468741, ""y"": -625.8035452146718, ""z"": 55.307116108661496}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmr4zdxvad9ytcgbw88,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000008EEC408547325C406706BCBA6B1F1DC0,54.003267983898,15,2023-06-14 03:31:48,"{""lla"": {""alt"": 54.00326798389782, ""lat"": -7.280684392667875, ""lng"": 112.78561526622693}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 64.93506490256165, ""coordinate"": {""x"": -932.7755369479372, ""y"": -533.7830039533022, ""z"": 54.00326798389782}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmrg6apy5vezdz2x7vv,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x00000000010100000064FF70AEC0325C40FA3E3ADF49201DC0,55.400749067545,15,2023-06-14 03:33:29,"{""lla"": {""alt"": 55.40074906754544, ""lat"": -7.281531799249716, ""lng"": 112.79301034007068}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 94.6969697382101, ""coordinate"": {""x"": -117.10081424223716, ""y"": -628.0115618800971, ""z"": 55.40074906754544}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xms0b21w03berz1q02g,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x0000000001010000009A4109FC46325C40C38A64D1661F1DC0,54.575163410169,15,2023-06-14 03:31:49,"{""lla"": {""alt"": 54.57516341016894, ""lat"": -7.280665656816072, ""lng"": 112.78558255103648}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.38600285327388, ""coordinate"": {""x"": -936.3840139497344, ""y"": -531.6996467678116, ""z"": 54.57516341016894}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmsnknx0h6sbym004qn,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000096C1228C0325C40A405CD134F201DC0,55.494382026429,15,2023-06-14 03:33:30,"{""lla"": {""alt"": 55.494382026429385, ""lat"": -7.281551656139904, ""lng"": 112.79297830390368}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 95.08348798203951, ""coordinate"": {""x"": -120.63439513575254, ""y"": -630.2195786404454, ""z"": 55.494382026429385}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmt4pqb88c3wn6thkc7,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000006EDBB3A1BF325C404ECC5F4854201DC0,55.588014985313,15,2023-06-14 03:33:31,"{""lla"": {""alt"": 55.588014985313336, ""lat"": -7.281571513030092, ""lng"": 112.79294626773664}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 95.47000622586896, ""coordinate"": {""x"": -124.16797602742028, ""y"": -632.427595501144, ""z"": 55.588014985313336}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmtrhm408ac14y22yv3,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x000000000101000000A796D17246325C401F0F0DE8611F1DC0,55.14705883644,15,2023-06-14 03:31:50,"{""lla"": {""alt"": 55.14705883644005, ""lat"": -7.280646920964268, ""lng"": 112.78554983584604}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 65.83694080398611, ""coordinate"": {""x"": -939.992490953379, ""y"": -529.6162896682365, ""z"": 55.14705883644005}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmvc03cghbt18cap602,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x0000000001010000001248551BBF325C40F992F27C59201DC0,55.681647944197,15,2023-06-14 03:33:32,"{""lla"": {""alt"": 55.68164794419728, ""lat"": -7.281591369920279, ""lng"": 112.79291423156964}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 95.8565244696984, ""coordinate"": {""x"": -127.70155691908803, ""y"": -634.6356124566499, ""z"": 55.68164794419728}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmvxe8z5gndvsj571qm,01h2vz6vnejhwx862p1cgdngmp,01h2vz6vnktb8t6939xp1sp085,0x000000000101000000B3EB99E945325C407A93B5FE5C1F1DC0,55.718954262711,15,2023-06-14 03:31:51,"{""lla"": {""alt"": 55.71895426271117, ""lat"": -7.280628185112465, ""lng"": 112.78551712065558}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 66.28787875469835, ""coordinate"": {""x"": -943.6009679533288, ""y"": -527.5329326553854, ""z"": 55.71895426271117}}",2023-06-14 03:29:26,2023-06-14 03:29:26
01h2vz6xmw90c9zyx1jxsdp1v8,01h2vz6vnr1s6vcx5v5sg3v4b3,01h2vz6vp01427yf3vehf9we5b,0x000000000101000000B7B4F694BE325C40A35985B15E201DC0,55.775280903081,15,2023-06-14 03:33:33,"{""lla"": {""alt"": 55.775280903081224, ""lat"": -7.281611226810467, ""lng"": 112.79288219540264}, ""anchor"": {""alt"": 0, ""lat"": -7.275884, ""lng"": 112.794072}, ""progress"": 96.2430427135278, ""coordinate"": {""x"": -131.23513781445106, ""y"": -636.8436295123906, ""z"": 55.775280903081224}}",2023-06-14 03:29:26,2023-06-14 03:29:26
